Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,51.23,51.23,51.23,08-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,51.74,51.74,51.74,09-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,51.87,51.87,51.87,10-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,52.52,52.52,52.52,13-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,52.12,52.12,52.12,15-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,52.07,52.07,52.07,16-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,51.03,51.03,51.03,17-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,49.97,49.97,49.97,20-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,49.56,49.56,49.56,21-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,49.73,49.73,49.73,22-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,49.82,49.82,49.82,23-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,48.85,48.85,48.85,24-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,47.85,47.85,47.85,27-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,48.58,48.58,48.58,28-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,48.70,48.70,48.70,29-Apr-2015
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,48.72,48.72,48.72,30-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.57,14.57,14.57,02-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.67,14.67,14.67,03-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.54,14.54,14.54,04-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.62,14.62,14.62,05-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.38,14.38,14.38,09-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.31,14.31,14.31,10-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.28,14.28,14.28,11-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.42,14.42,14.42,12-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.22,14.22,14.22,13-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.2,14.2,14.2,16-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.35,14.35,14.35,17-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.34,14.34,14.34,18-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.26,14.26,14.26,19-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.13,14.13,14.13,20-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.07,14.07,14.07,23-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.04,14.04,14.04,24-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14,14,14,25-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.72,13.72,13.72,26-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.76,13.76,13.76,27-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.02,14.02,14.02,30-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.04,14.04,14.04,31-Mar-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.26,14.26,14.26,01-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.40,14.40,14.40,06-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.41,14.41,14.41,07-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.47,14.47,14.47,08-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.58,14.58,14.58,09-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.59,14.59,14.59,10-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.66,14.66,14.66,13-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.54,14.54,14.54,15-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.43,14.43,14.43,16-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,14.24,14.24,14.24,17-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.96,13.96,13.96,20-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.89,13.89,13.89,21-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.94,13.94,13.94,22-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.92,13.92,13.92,23-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.66,13.66,13.66,24-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.43,13.43,13.43,27-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.66,13.66,13.66,28-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.72,13.72,13.72,29-Apr-2015
114971,DWS Tax Saving Fund - Bonus,INF223J01887,,13.68,13.68,13.68,30-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.61,14.61,14.61,02-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.71,14.71,14.71,03-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.58,14.58,14.58,04-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.66,14.66,14.66,05-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.41,14.41,14.41,09-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.35,14.35,14.35,10-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.32,14.32,14.32,11-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.46,14.46,14.46,12-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.26,14.26,14.26,13-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.24,14.24,14.24,16-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.39,14.39,14.39,17-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.38,14.38,14.38,18-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.31,14.31,14.31,19-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.18,14.18,14.18,20-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.11,14.11,14.11,23-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.08,14.08,14.08,24-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.05,14.05,14.05,25-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.76,13.76,13.76,26-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.81,13.81,13.81,27-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.06,14.06,14.06,30-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.08,14.08,14.08,31-Mar-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.31,14.31,14.31,01-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.45,14.45,14.45,06-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.46,14.46,14.46,07-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.52,14.52,14.52,08-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.63,14.63,14.63,09-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.64,14.64,14.64,10-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.71,14.71,14.71,13-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.6,14.6,14.6,15-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.48,14.48,14.48,16-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.29,14.29,14.29,17-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14.01,14.01,14.01,20-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.95,13.95,13.95,21-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,14,14,14,22-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.98,13.98,13.98,23-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.72,13.72,13.72,24-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.49,13.49,13.49,27-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.72,13.72,13.72,28-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.78,13.78,13.78,29-Apr-2015
118948,DWS Tax Saving Fund - Direct Plan - Bonus,INF223J01PD2,,13.74,13.74,13.74,30-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.83,21.83,21.83,02-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.98,21.98,21.98,03-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.79,21.79,21.79,04-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.90,21.90,21.90,05-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.54,21.54,21.54,09-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.44,21.44,21.44,10-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.39,21.39,21.39,11-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.61,21.61,21.61,12-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.31,21.31,21.31,13-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.28,21.28,21.28,16-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.51,21.51,21.51,17-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.49,21.49,21.49,18-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.38,21.38,21.38,19-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.18,21.18,21.18,20-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.09,21.09,21.09,23-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.04,21.04,21.04,24-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.99,20.99,20.99,25-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.56,20.56,20.56,26-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.63,20.63,20.63,27-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.01,21.01,21.01,30-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.04,21.04,21.04,31-Mar-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.38,21.38,21.38,01-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.59,21.59,21.59,06-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.61,21.61,21.61,07-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.69,21.69,21.69,08-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.86,21.86,21.86,09-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.88,21.88,21.88,10-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.98,21.98,21.98,13-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.81,21.81,21.81,15-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.64,21.64,21.64,16-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,21.35,21.35,21.35,17-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.94,20.94,20.94,20-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.84,20.84,20.84,21-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.92,20.92,20.92,22-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.88,20.88,20.88,23-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.50,20.50,20.50,24-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.16,20.16,20.16,27-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.49,20.49,20.49,28-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.58,20.58,20.58,29-Apr-2015
118947,DWS Tax Saving Fund - Direct Plan - Dividend,INF223J01QY6,INF223J01QZ3,20.53,20.53,20.53,30-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.45,23.45,23.45,02-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.62,23.62,23.62,03-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.41,23.41,23.41,04-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.53,23.53,23.53,05-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.14,23.14,23.14,09-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.04,23.04,23.04,10-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.98,22.98,22.98,11-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.22,23.22,23.22,12-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.89,22.89,22.89,13-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.86,22.86,22.86,16-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.11,23.11,23.11,17-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.09,23.09,23.09,18-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.97,22.97,22.97,19-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.76,22.76,22.76,20-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.66,22.66,22.66,23-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.6,22.6,22.6,24-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.55,22.55,22.55,25-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.09,22.09,22.09,26-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.17,22.17,22.17,27-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.58,22.58,22.58,30-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.61,22.61,22.61,31-Mar-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.97,22.97,22.97,01-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.19,23.19,23.19,06-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.21,23.21,23.21,07-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.3,23.3,23.3,08-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.48,23.48,23.48,09-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.5,23.5,23.5,10-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.61,23.61,23.61,13-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.42,23.42,23.42,15-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,23.24,23.24,23.24,16-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.94,22.94,22.94,17-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.49,22.49,22.49,20-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.38,22.38,22.38,21-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.47,22.47,22.47,22-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.43,22.43,22.43,23-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.02,22.02,22.02,24-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,21.65,21.65,21.65,27-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.01,22.01,22.01,28-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.11,22.11,22.11,29-Apr-2015
118946,DWS Tax Saving Fund - Direct Plan - Growth,INF223J01RA4,,22.05,22.05,22.05,30-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.93,19.93,19.93,02-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,20.07,20.07,20.07,03-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.89,19.89,19.89,04-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.99,19.99,19.99,05-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.66,19.66,19.66,09-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.58,19.58,19.58,10-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.53,19.53,19.53,11-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.73,19.73,19.73,12-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.45,19.45,19.45,13-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.42,19.42,19.42,16-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.63,19.63,19.63,17-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.61,19.61,19.61,18-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.51,19.51,19.51,19-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.33,19.33,19.33,20-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.24,19.24,19.24,23-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.2,19.2,19.2,24-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.15,19.15,19.15,25-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,18.76,18.76,18.76,26-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,18.82,18.82,18.82,27-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.17,19.17,19.17,30-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.2,19.2,19.2,31-Mar-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.5,19.5,19.5,01-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.69,19.69,19.69,06-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.71,19.71,19.71,07-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.79,19.79,19.79,08-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.94,19.94,19.94,09-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.95,19.95,19.95,10-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,20.05,20.05,20.05,13-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.88,19.88,19.88,15-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.73,19.73,19.73,16-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.47,19.47,19.47,17-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.09,19.09,19.09,20-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19,19,19,21-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.07,19.07,19.07,22-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,19.03,19.03,19.03,23-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,18.68,18.68,18.68,24-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,18.37,18.37,18.37,27-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,18.68,18.68,18.68,28-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,18.76,18.76,18.76,29-Apr-2015
103559,DWS TAX SAVING FUND-DIVIDEND,INF223J01333,INF223J01341,18.71,18.71,18.71,30-Apr-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,22.93,22.93,22.93,02-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,23.08,23.08,23.08,03-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,22.88,22.88,22.88,04-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,23,23,23,05-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,22.61,22.61,22.61,09-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,22.52,22.52,22.52,10-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,22.46,22.46,22.46,11-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,22.69,22.69,22.69,12-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,22.37,22.37,22.37,13-Mar-2015
103558,DWS TAX SAVING FUND-GROWTH,INF223J01358,,22.34,22.34,22.34,16-Mar-2015
